0, 6
1, 6
2, 6
3, 6
3, 6
4, 7
4, 7
4, 21
4, 21
4, 21
4, 21
4, 14
4, 14
4, 28
4, 27
4, 27
4, 28
4, 15
4, 15
4, 15
4, 15
4, 25
4, 25
4, 25
4, 26
4, 26
4, 26
4, 26
4, 26
4, 26
4, 15
4, 15
4, 14
4, 14
4, 15
4, 15
4, 28
4, 28
4, 28
4, 28
4, 23
4, 21
4, 21
4, 21
4, 21
4, 23
4, 23
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 29
4, 31
4, 31
4, 30
4, 30
4, 27
4, 25
4, 27
4, 31
4, 31
4, 31
