0.99219873595310848000, 0.50915950665139964000, 0.34430868203400894000, 0.26111693188674417000, 0.20352319274891015000, 0.14476462235250745000, 0.16019318258477958000, 0.14151328746477487000, 0.09632899418717538700, 0.08354259196269137000, 0.09344225439932911400, 0.06970097315669328300, 
0.15197844863265370000, 0.14077740684559928000, 0.13113751981706048000, 0.12282381436472900000, 0.11522147945476652000, 0.10850002548928131000, 0.10198144093136216000, 0.09582654573238561000, 0.09044190573431593000, 0.08560071710994812700, 0.08114106066190993100, 0.07739499894490335700, 
0.11875392295526269000, 0.11304216432340046000, 0.10788848391021387000, 0.10334123444626597000, 0.09941398272667685600, 0.09604564584554875500, 0.09254902560099914600, 0.08928713958947721900, 0.08647322952639122100, 0.08420745871055936000, 0.08194971824806009100, 0.08002041729986042500, 
0.08932534806407418900, 0.08932717614286066200, 0.08957831786538592000, 0.09003575280489289900, 0.09079264127288491600, 0.09185896049833611200, 0.09298297494166546400, 0.09421571528474420600, 0.09570403792287983400, 0.09752732220008528100, 0.09950769030863865200, 0.10175183246415295000, 
0.07698489425829992100, 0.07919307504253092500, 0.08159169005035078700, 0.08407854556819681400, 0.08670840208696592400, 0.08946440651102374700, 0.09236951575423310600, 0.09539325948800839200, 0.09856567382091305200, 0.10189345449020734000, 0.10537927082863380000, 0.10903757918926613000, 
0.06940243275252641600, 0.07144483407837293200, 0.07363349133705551800, 0.07591211168782273400, 0.07829399605156267500, 0.08076369702606355000, 0.08336629026265093800, 0.08608095387745635900, 0.08891177615798122300, 0.09187936188376653900, 0.09497207676771821100, 0.09820481613690049100, 
0.05941992013459832000, 0.06094479765673684000, 0.06256686783647610900, 0.06425922883896467700, 0.06600811138748947900, 0.06782850010156828100, 0.06972910556184577800, 0.07169291234163630000, 0.07373173689027878700, 0.07585355472522956100, 0.07806789882632986200, 0.08035854327671539100, 
0.05065493309341811300, 0.05063936445139386600, 0.05112587104138750100, 0.05166136226947870600, 0.05218945402769963000, 0.05278921143704087100, 0.05347131319247089300, 0.05418176203472418300, 0.05487538324573597300, 0.05564403701923242900, 0.05648329366552931600, 0.05733318481976203100, 
0.04225594281185237500, 0.04007466725018270200, 0.03926626239111259000, 0.03875313773227424100, 0.03812816630076912300, 0.03734219713866905600, 0.03658067588542432400, 0.03557620163158616000, 0.03448207038161364700, 0.03347746779674565200, 0.03278287004726048600, 0.03206339320985671800, 
0.06078952965650633700, 0.05688427720262465700, 0.05355791962040799100, 0.05117995237145482600, 0.04839166061510835600, 0.04460991209648373200, 0.04080463202355464500, 0.03587234289129320700, 0.03074062554139891200, 0.02528335971356550400, 0.02088834584362581800, 0.01680257110656638300, 
